split,seq_id,pdb_id,chain_id,n_residues,len_seq,nchain,rez,met1,mthm,tm_type,bio_name,seq_equal_xml,feature_path
train,1ldf__A,1ldf,A,254,254,4,2.1,x-ray diffraction,6.0,alpha,glycerol uptake facilitator protein,0,features/protein_v4/pt/1ldf/1ldf_protein.pt
train,1ldf__B,1ldf,B,254,254,4,2.1,x-ray diffraction,6.0,alpha,,0,features/protein_v4/pt/1ldf/1ldf_protein.pt
train,1ldf__C,1ldf,C,254,254,4,2.1,x-ray diffraction,6.0,alpha,,0,features/protein_v4/pt/1ldf/1ldf_protein.pt
train,1ldf__D,1ldf,D,254,254,4,2.1,x-ray diffraction,6.0,alpha,,0,features/protein_v4/pt/1ldf/1ldf_protein.pt
train,1ldi__A,1ldi,A,254,254,4,2.7,x-ray diffraction,6.0,alpha,glycerol uptake facilitator protein,0,features/protein_v4/pt/1ldi/1ldi_protein.pt
train,1ldi__B,1ldi,B,254,254,4,2.7,x-ray diffraction,6.0,alpha,,0,features/protein_v4/pt/1ldi/1ldi_protein.pt
train,1ldi__C,1ldi,C,254,254,4,2.7,x-ray diffraction,6.0,alpha,,0,features/protein_v4/pt/1ldi/1ldi_protein.pt
train,1ldi__D,1ldi,D,254,254,4,2.7,x-ray diffraction,6.0,alpha,,0,features/protein_v4/pt/1ldi/1ldi_protein.pt
train,1m0k__A,1m0k,A,222,222,3,1.43,x-ray diffraction,7.0,alpha,bacteriorhodopsin,0,features/protein_v4/pt/1m0k/1m0k_protein.pt
train,1m0k__B,1m0k,B,222,222,3,1.43,x-ray diffraction,7.0,alpha,,0,features/protein_v4/pt/1m0k/1m0k_protein.pt
train,1m0k__C,1m0k,C,222,222,3,1.43,x-ray diffraction,7.0,alpha,,0,features/protein_v4/pt/1m0k/1m0k_protein.pt
train,1m0l__A,1m0l,A,222,222,3,1.47,x-ray diffraction,7.0,alpha,bacteriorhodopsin,0,features/protein_v4/pt/1m0l/1m0l_protein.pt
train,1m0l__B,1m0l,B,222,222,3,1.47,x-ray diffraction,7.0,alpha,,0,features/protein_v4/pt/1m0l/1m0l_protein.pt
train,1m0l__C,1m0l,C,222,222,3,1.47,x-ray diffraction,7.0,alpha,,0,features/protein_v4/pt/1m0l/1m0l_protein.pt
train,1m0m__A,1m0m,A,222,222,3,1.43,x-ray diffraction,7.0,alpha,bacteriorhodopsin,0,features/protein_v4/pt/1m0m/1m0m_protein.pt
train,1m0m__B,1m0m,B,222,222,3,1.43,x-ray diffraction,7.0,alpha,,0,features/protein_v4/pt/1m0m/1m0m_protein.pt
train,1m0m__C,1m0m,C,222,222,3,1.43,x-ray diffraction,7.0,alpha,,0,features/protein_v4/pt/1m0m/1m0m_protein.pt
train,1m3x__L,1m3x,L,281,281,3,2.55,x-ray diffraction,5.0,alpha,photosynthetic reaction center protein l chain,1,features/protein_v4/pt/1m3x/1m3x_protein.pt
train,1m3x__M,1m3x,M,302,302,3,2.55,x-ray diffraction,5.0,alpha,photosynthetic reaction center protein m chain,0,features/protein_v4/pt/1m3x/1m3x_protein.pt
train,1m56__A,1m56,A,547,547,4,2.3,x-ray diffraction,12.0,alpha,cytochrome c oxidase,0,features/protein_v4/pt/1m56/1m56_protein.pt
train,1m56__B,1m56,B,260,260,4,2.3,x-ray diffraction,2.0,alpha,cytochrome c oxidase,0,features/protein_v4/pt/1m56/1m56_protein.pt
train,1m56__C,1m56,C,265,265,4,2.3,x-ray diffraction,7.0,alpha,cytochrome c oxidase,0,features/protein_v4/pt/1m56/1m56_protein.pt
train,1m57__A,1m57,A,547,547,4,3.0,x-ray diffraction,12.0,alpha,cytochrome c oxidase,0,features/protein_v4/pt/1m57/1m57_protein.pt
train,1m57__B,1m57,B,260,260,4,3.0,x-ray diffraction,2.0,alpha,cytochrome c oxidase,0,features/protein_v4/pt/1m57/1m57_protein.pt
train,1m57__C,1m57,C,265,265,4,3.0,x-ray diffraction,7.0,alpha,cytochrome c oxidase,0,features/protein_v4/pt/1m57/1m57_protein.pt
train,1mps__L,1mps,L,281,281,3,2.55,x-ray diffraction,5.0,alpha,photosynthetic reaction center,1,features/protein_v4/pt/1mps/1mps_protein.pt
train,1mps__M,1mps,M,302,302,3,2.55,x-ray diffraction,5.0,alpha,photosynthetic reaction center,0,features/protein_v4/pt/1mps/1mps_protein.pt
train,1nek__C,1nek,C,129,129,6,2.6,x-ray diffraction,3.0,alpha,succinate dehydrogenase cytochrome b-556 subunit,1,features/protein_v4/pt/1nek/1nek_protein.pt
train,1nek__D,1nek,D,113,113,6,2.6,x-ray diffraction,3.0,alpha,succinate dehydrogenase hydrophobic membrane anchor protein,0,features/protein_v4/pt/1nek/1nek_protein.pt
train,1nek__H,1nek,H,113,113,6,2.6,x-ray diffraction,3.0,alpha,,0,features/protein_v4/pt/1nek/1nek_protein.pt
train,1nek__L,1nek,L,113,113,6,2.6,x-ray diffraction,3.0,alpha,,0,features/protein_v4/pt/1nek/1nek_protein.pt
train,1nen__C,1nen,C,129,129,12,2.9,x-ray diffraction,3.0,alpha,succinate dehydrogenase cytochrome b-556 subunit,1,features/protein_v4/pt/1nen/1nen_protein.pt
train,1nen__D,1nen,D,113,113,12,2.9,x-ray diffraction,3.0,alpha,succinate dehydrogenase hydrophobic membrane anchor protein,0,features/protein_v4/pt/1nen/1nen_protein.pt
train,1nen__G,1nen,G,129,129,12,2.9,x-ray diffraction,3.0,alpha,,1,features/protein_v4/pt/1nen/1nen_protein.pt
train,1nen__H,1nen,H,113,113,12,2.9,x-ray diffraction,3.0,alpha,,0,features/protein_v4/pt/1nen/1nen_protein.pt
train,1nen__K,1nen,K,129,129,12,2.9,x-ray diffraction,3.0,alpha,,1,features/protein_v4/pt/1nen/1nen_protein.pt
train,1nen__L,1nen,L,113,113,12,2.9,x-ray diffraction,3.0,alpha,,0,features/protein_v4/pt/1nen/1nen_protein.pt
train,1ntk__C,1ntk,C,378,378,11,2.6,x-ray diffraction,8.0,alpha,cytochrome b,0,features/protein_v4/pt/1ntk/1ntk_protein.pt
train,1ntm__C,1ntm,C,378,378,11,2.4,x-ray diffraction,8.0,alpha,cytochrome b,0,features/protein_v4/pt/1ntm/1ntm_protein.pt
train,1ntz__C,1ntz,C,378,378,11,2.6,x-ray diffraction,8.0,alpha,cytochrome b,0,features/protein_v4/pt/1ntz/1ntz_protein.pt
train,1nu1__C,1nu1,C,378,378,11,3.2,x-ray diffraction,8.0,alpha,cytochrome b,0,features/protein_v4/pt/1nu1/1nu1_protein.pt
train,1o0a__A,1o0a,A,222,222,3,1.62,x-ray diffraction,7.0,alpha,bacteriorhodopsin,0,features/protein_v4/pt/1o0a/1o0a_protein.pt
train,1o0a__B,1o0a,B,222,222,3,1.62,x-ray diffraction,7.0,alpha,,0,features/protein_v4/pt/1o0a/1o0a_protein.pt
train,1o0a__C,1o0a,C,222,222,3,1.62,x-ray diffraction,7.0,alpha,,0,features/protein_v4/pt/1o0a/1o0a_protein.pt
train,1occ__A,1occ,A,514,514,26,2.8,x-ray diffraction,12.0,alpha,cytochrome c oxidase,1,features/protein_v4/pt/1occ/1occ_protein.pt
train,1occ__B,1occ,B,227,227,26,2.8,x-ray diffraction,2.0,alpha,cytochrome c oxidase,1,features/protein_v4/pt/1occ/1occ_protein.pt
train,1occ__C,1occ,C,261,261,26,2.8,x-ray diffraction,7.0,alpha,cytochrome c oxidase,1,features/protein_v4/pt/1occ/1occ_protein.pt
train,1occ__N,1occ,N,514,514,26,2.8,x-ray diffraction,12.0,alpha,cytochrome c oxidase,1,features/protein_v4/pt/1occ/1occ_protein.pt
train,1occ__O,1occ,O,227,227,26,2.8,x-ray diffraction,2.0,alpha,cytochrome c oxidase,1,features/protein_v4/pt/1occ/1occ_protein.pt
train,1occ__P,1occ,P,261,261,26,2.8,x-ray diffraction,7.0,alpha,cytochrome c oxidase,1,features/protein_v4/pt/1occ/1occ_protein.pt
train,1oco__A,1oco,A,514,514,26,2.8,x-ray diffraction,12.0,alpha,cytochrome c oxidase,1,features/protein_v4/pt/1oco/1oco_protein.pt
train,1oco__B,1oco,B,227,227,26,2.8,x-ray diffraction,2.0,alpha,cytochrome c oxidase,1,features/protein_v4/pt/1oco/1oco_protein.pt
train,1oco__C,1oco,C,261,261,26,2.8,x-ray diffraction,7.0,alpha,cytochrome c oxidase,1,features/protein_v4/pt/1oco/1oco_protein.pt
train,1oco__N,1oco,N,514,514,26,2.8,x-ray diffraction,12.0,alpha,cytochrome c oxidase,1,features/protein_v4/pt/1oco/1oco_protein.pt
train,1oco__O,1oco,O,227,227,26,2.8,x-ray diffraction,2.0,alpha,cytochrome c oxidase,1,features/protein_v4/pt/1oco/1oco_protein.pt
train,1oco__P,1oco,P,261,261,26,2.8,x-ray diffraction,7.0,alpha,cytochrome c oxidase,1,features/protein_v4/pt/1oco/1oco_protein.pt
train,1ocr__A,1ocr,A,514,514,26,2.35,x-ray diffraction,12.0,alpha,cytochrome c oxidase,1,features/protein_v4/pt/1ocr/1ocr_protein.pt
train,1ocr__B,1ocr,B,227,227,26,2.35,x-ray diffraction,2.0,alpha,cytochrome c oxidase,1,features/protein_v4/pt/1ocr/1ocr_protein.pt
train,1ocr__C,1ocr,C,261,261,26,2.35,x-ray diffraction,7.0,alpha,cytochrome c oxidase,1,features/protein_v4/pt/1ocr/1ocr_protein.pt
train,1ocr__N,1ocr,N,514,514,26,2.35,x-ray diffraction,12.0,alpha,cytochrome c oxidase,1,features/protein_v4/pt/1ocr/1ocr_protein.pt
train,1ocr__O,1ocr,O,227,227,26,2.35,x-ray diffraction,2.0,alpha,cytochrome c oxidase,1,features/protein_v4/pt/1ocr/1ocr_protein.pt
train,1ocr__P,1ocr,P,261,261,26,2.35,x-ray diffraction,7.0,alpha,cytochrome c oxidase,1,features/protein_v4/pt/1ocr/1ocr_protein.pt
train,1ocz__A,1ocz,A,514,514,26,2.9,x-ray diffraction,12.0,alpha,cytochrome c oxidase,1,features/protein_v4/pt/1ocz/1ocz_protein.pt
train,1ocz__B,1ocz,B,227,227,26,2.9,x-ray diffraction,2.0,alpha,cytochrome c oxidase,1,features/protein_v4/pt/1ocz/1ocz_protein.pt
train,1ocz__C,1ocz,C,261,261,26,2.9,x-ray diffraction,7.0,alpha,cytochrome c oxidase,1,features/protein_v4/pt/1ocz/1ocz_protein.pt
train,1ocz__N,1ocz,N,514,514,26,2.9,x-ray diffraction,12.0,alpha,cytochrome c oxidase,1,features/protein_v4/pt/1ocz/1ocz_protein.pt
train,1ocz__O,1ocz,O,227,227,26,2.9,x-ray diffraction,2.0,alpha,cytochrome c oxidase,1,features/protein_v4/pt/1ocz/1ocz_protein.pt
train,1ocz__P,1ocz,P,261,261,26,2.9,x-ray diffraction,7.0,alpha,cytochrome c oxidase,1,features/protein_v4/pt/1ocz/1ocz_protein.pt
train,1ogv__L,1ogv,L,281,281,3,2.35,x-ray diffraction,5.0,alpha,reaction center protein l chain,1,features/protein_v4/pt/1ogv/1ogv_protein.pt
train,1ogv__M,1ogv,M,302,302,3,2.35,x-ray diffraction,5.0,alpha,reaction center protein m chain,0,features/protein_v4/pt/1ogv/1ogv_protein.pt
train,1orq__C,1orq,C,223,223,4,3.2,x-ray diffraction,3.0,alpha,potassium channel,1,features/protein_v4/pt/1orq/1orq_protein.pt
train,1orq__D,1orq,D,223,223,4,3.2,x-ray diffraction,3.0,alpha,,1,features/protein_v4/pt/1orq/1orq_protein.pt
train,1orq__E,1orq,E,223,223,4,3.2,x-ray diffraction,3.0,alpha,,1,features/protein_v4/pt/1orq/1orq_protein.pt
train,1orq__F,1orq,F,223,223,4,3.2,x-ray diffraction,3.0,alpha,,1,features/protein_v4/pt/1orq/1orq_protein.pt
train,1ots__A,1ots,A,444,444,2,2.51,x-ray diffraction,10.0,alpha,voltage-gated clc-type chloride channel eric,0,features/protein_v4/pt/1ots/1ots_protein.pt
train,1ots__B,1ots,B,441,441,2,2.51,x-ray diffraction,10.0,alpha,voltage-gated clc-type chloride channel eric,0,features/protein_v4/pt/1ots/1ots_protein.pt
train,1ott__A,1ott,A,444,444,2,3.0,x-ray diffraction,10.0,alpha,voltage-gated clc-type chloride channel eric,0,features/protein_v4/pt/1ott/1ott_protein.pt
train,1ott__B,1ott,B,441,441,2,3.0,x-ray diffraction,10.0,alpha,voltage-gated clc-type chloride channel eric,0,features/protein_v4/pt/1ott/1ott_protein.pt
train,1otu__A,1otu,A,444,444,2,3.3,x-ray diffraction,10.0,alpha,voltage-gated clc-type chloride channel eric,0,features/protein_v4/pt/1otu/1otu_protein.pt
train,1otu__B,1otu,B,441,441,2,3.3,x-ray diffraction,10.0,alpha,voltage-gated clc-type chloride channel eric,0,features/protein_v4/pt/1otu/1otu_protein.pt
train,1oye__A,1oye,A,1006,1006,3,3.48,x-ray diffraction,12.0,alpha,acriflavine resistance protein b,0,features/protein_v4/pt/1oye/1oye_protein.pt
train,1oye__B,1oye,B,1006,1006,3,3.48,x-ray diffraction,12.0,alpha,,0,features/protein_v4/pt/1oye/1oye_protein.pt
train,1oye__C,1oye,C,1006,1006,3,3.48,x-ray diffraction,12.0,alpha,,0,features/protein_v4/pt/1oye/1oye_protein.pt
train,1p84__C,1p84,C,385,385,20,2.5,x-ray diffraction,8.0,alpha,cytochrome b,1,features/protein_v4/pt/1p84/1p84_protein.pt
train,1p84__N,1p84,N,385,385,20,2.5,x-ray diffraction,8.0,alpha,,1,features/protein_v4/pt/1p84/1p84_protein.pt
train,1p8h__A,1p8h,A,222,222,3,1.52,x-ray diffraction,7.0,alpha,bacteriorhodopsin,0,features/protein_v4/pt/1p8h/1p8h_protein.pt
train,1p8h__B,1p8h,B,222,222,3,1.52,x-ray diffraction,7.0,alpha,,0,features/protein_v4/pt/1p8h/1p8h_protein.pt
train,1p8h__C,1p8h,C,222,222,3,1.52,x-ray diffraction,7.0,alpha,,0,features/protein_v4/pt/1p8h/1p8h_protein.pt
train,1p8i__A,1p8i,A,222,222,3,1.86,x-ray diffraction,7.0,alpha,bacteriorhodopsin,0,features/protein_v4/pt/1p8i/1p8i_protein.pt
train,1p8i__B,1p8i,B,222,222,3,1.86,x-ray diffraction,7.0,alpha,,0,features/protein_v4/pt/1p8i/1p8i_protein.pt
train,1p8i__C,1p8i,C,222,222,3,1.86,x-ray diffraction,7.0,alpha,,0,features/protein_v4/pt/1p8i/1p8i_protein.pt
train,1p8u__A,1p8u,A,222,222,3,1.62,x-ray diffraction,7.0,alpha,bacteriorhodopsin,0,features/protein_v4/pt/1p8u/1p8u_protein.pt
train,1p8u__B,1p8u,B,222,222,3,1.62,x-ray diffraction,7.0,alpha,,0,features/protein_v4/pt/1p8u/1p8u_protein.pt
train,1p8u__C,1p8u,C,222,222,3,1.62,x-ray diffraction,7.0,alpha,,0,features/protein_v4/pt/1p8u/1p8u_protein.pt
train,1pcr__L,1pcr,L,281,281,3,2.65,x-ray diffraction,5.0,alpha,photosynthetic reaction center,1,features/protein_v4/pt/1pcr/1pcr_protein.pt
train,1pcr__M,1pcr,M,302,302,3,2.65,x-ray diffraction,5.0,alpha,photosynthetic reaction center,0,features/protein_v4/pt/1pcr/1pcr_protein.pt
train,1pp9__C,1pp9,C,365,365,20,2.1,x-ray diffraction,8.0,alpha,cytochrome b,0,features/protein_v4/pt/1pp9/1pp9_protein.pt
train,1pp9__P,1pp9,P,370,370,20,2.1,x-ray diffraction,8.0,alpha,cytochrome b,0,features/protein_v4/pt/1pp9/1pp9_protein.pt
train,1ppj__C,1ppj,C,365,365,20,2.1,x-ray diffraction,8.0,alpha,cytochrome b,0,features/protein_v4/pt/1ppj/1ppj_protein.pt
train,1ppj__P,1ppj,P,365,365,20,2.1,x-ray diffraction,8.0,alpha,cytochrome b,0,features/protein_v4/pt/1ppj/1ppj_protein.pt
train,1prc__L,1prc,L,273,273,4,2.3,x-ray diffraction,5.0,alpha,photosynthetic reaction center,1,features/protein_v4/pt/1prc/1prc_protein.pt
train,1prc__M,1prc,M,323,323,4,2.3,x-ray diffraction,5.0,alpha,photosynthetic reaction center,1,features/protein_v4/pt/1prc/1prc_protein.pt
train,1pss__L,1pss,L,266,266,3,3.0,x-ray diffraction,5.0,alpha,photosynthetic reaction center,1,features/protein_v4/pt/1pss/1pss_protein.pt
train,1pss__M,1pss,M,296,296,3,3.0,x-ray diffraction,5.0,alpha,photosynthetic reaction center,1,features/protein_v4/pt/1pss/1pss_protein.pt
train,1pst__L,1pst,L,266,266,3,3.0,x-ray diffraction,5.0,alpha,photosynthetic reaction center,1,features/protein_v4/pt/1pst/1pst_protein.pt
train,1pst__M,1pst,M,296,296,3,3.0,x-ray diffraction,5.0,alpha,photosynthetic reaction center,1,features/protein_v4/pt/1pst/1pst_protein.pt
train,1pxr__A,1pxr,A,226,226,3,1.7,x-ray diffraction,7.0,alpha,bacteriorhodopsin,0,features/protein_v4/pt/1pxr/1pxr_protein.pt
train,1pxr__C,1pxr,C,226,226,3,1.7,x-ray diffraction,7.0,alpha,,0,features/protein_v4/pt/1pxr/1pxr_protein.pt
train,1pxr__D,1pxr,D,226,226,3,1.7,x-ray diffraction,7.0,alpha,,0,features/protein_v4/pt/1pxr/1pxr_protein.pt
train,1pxs__A,1pxs,A,227,227,3,2.2,x-ray diffraction,7.0,alpha,bacteriorhodopsin,0,features/protein_v4/pt/1pxs/1pxs_protein.pt
train,1pxs__C,1pxs,C,227,227,3,2.2,x-ray diffraction,7.0,alpha,,0,features/protein_v4/pt/1pxs/1pxs_protein.pt
train,1pxs__D,1pxs,D,227,227,3,2.2,x-ray diffraction,7.0,alpha,,0,features/protein_v4/pt/1pxs/1pxs_protein.pt
train,1py6__A,1py6,A,227,227,3,1.8,x-ray diffraction,7.0,alpha,bacteriorhodopsin,0,features/protein_v4/pt/1py6/1py6_protein.pt
train,1py6__C,1py6,C,227,227,3,1.8,x-ray diffraction,7.0,alpha,,0,features/protein_v4/pt/1py6/1py6_protein.pt
train,1py6__D,1py6,D,227,227,3,1.8,x-ray diffraction,7.0,alpha,,0,features/protein_v4/pt/1py6/1py6_protein.pt
train,1q5i__A,1q5i,A,227,227,3,2.3,x-ray diffraction,7.0,alpha,bacteriorhodopsin,0,features/protein_v4/pt/1q5i/1q5i_protein.pt
train,1q5i__C,1q5i,C,227,227,3,2.3,x-ray diffraction,7.0,alpha,,0,features/protein_v4/pt/1q5i/1q5i_protein.pt
train,1q5i__D,1q5i,D,227,227,3,2.3,x-ray diffraction,7.0,alpha,,0,features/protein_v4/pt/1q5i/1q5i_protein.pt
train,1q5j__A,1q5j,A,227,227,3,2.1,x-ray diffraction,7.0,alpha,bacteriorhodopsin,0,features/protein_v4/pt/1q5j/1q5j_protein.pt
train,1q5j__C,1q5j,C,227,227,3,2.1,x-ray diffraction,7.0,alpha,,0,features/protein_v4/pt/1q5j/1q5j_protein.pt
train,1q5j__D,1q5j,D,227,227,3,2.1,x-ray diffraction,7.0,alpha,,0,features/protein_v4/pt/1q5j/1q5j_protein.pt
train,1q90__B,1q90,B,212,212,18,3.1,x-ray diffraction,4.0,alpha,cytochrome b6,0,features/protein_v4/pt/1q90/1q90_protein.pt
train,1q90__D,1q90,D,156,156,18,3.1,x-ray diffraction,3.0,alpha,cytochrome b6-f complex subunit 4,0,features/protein_v4/pt/1q90/1q90_protein.pt
train,1q90__F,1q90,F,212,212,18,3.1,x-ray diffraction,4.0,alpha,,0,features/protein_v4/pt/1q90/1q90_protein.pt
train,1q90__I,1q90,I,156,156,18,3.1,x-ray diffraction,3.0,alpha,,0,features/protein_v4/pt/1q90/1q90_protein.pt
train,1qcr__C,1qcr,C,378,378,11,2.7,x-ray diffraction,8.0,alpha,ubiquinol cytochrome c oxidoreductase,1,features/protein_v4/pt/1qcr/1qcr_protein.pt
train,1qhj__A,1qhj,A,228,228,3,1.9,x-ray diffraction,7.0,alpha,protein (bacteriorhodopsin),0,features/protein_v4/pt/1qhj/1qhj_protein.pt
train,1qhj__B,1qhj,B,228,228,3,1.9,x-ray diffraction,7.0,alpha,,0,features/protein_v4/pt/1qhj/1qhj_protein.pt
train,1qhj__C,1qhj,C,228,228,3,1.9,x-ray diffraction,7.0,alpha,,0,features/protein_v4/pt/1qhj/1qhj_protein.pt
train,1qko__A,1qko,A,228,228,3,2.1,x-ray diffraction,7.0,alpha,bacteriorhodopsin,0,features/protein_v4/pt/1qko/1qko_protein.pt
train,1qko__B,1qko,B,228,228,3,2.1,x-ray diffraction,7.0,alpha,,0,features/protein_v4/pt/1qko/1qko_protein.pt
train,1qko__C,1qko,C,228,228,3,2.1,x-ray diffraction,7.0,alpha,,0,features/protein_v4/pt/1qko/1qko_protein.pt
train,1qkp__A,1qkp,A,228,228,3,2.1,x-ray diffraction,7.0,alpha,bacteriorhodopsin,0,features/protein_v4/pt/1qkp/1qkp_protein.pt
train,1qkp__B,1qkp,B,228,228,3,2.1,x-ray diffraction,7.0,alpha,,0,features/protein_v4/pt/1qkp/1qkp_protein.pt
train,1qkp__C,1qkp,C,228,228,3,2.1,x-ray diffraction,7.0,alpha,,0,features/protein_v4/pt/1qkp/1qkp_protein.pt
train,1qlb__C,1qlb,C,254,254,6,2.33,x-ray diffraction,5.0,alpha,fumarate reductase cytochrome b subunit,0,features/protein_v4/pt/1qlb/1qlb_protein.pt
train,1qlb__F,1qlb,F,254,254,6,2.33,x-ray diffraction,5.0,alpha,fumarate reductase cytochrome b subunit,0,features/protein_v4/pt/1qlb/1qlb_protein.pt
train,1qle__A,1qle,A,538,538,4,3.0,x-ray diffraction,12.0,alpha,cytochrome c oxidase polypeptide i-beta,1,features/protein_v4/pt/1qle/1qle_protein.pt
train,1qle__B,1qle,B,252,252,4,3.0,x-ray diffraction,2.0,alpha,cytochrome c oxidase polypeptide ii,1,features/protein_v4/pt/1qle/1qle_protein.pt
train,1qle__C,1qle,C,273,273,4,3.0,x-ray diffraction,7.0,alpha,cytochrome c oxidase polypeptide iii,1,features/protein_v4/pt/1qle/1qle_protein.pt
train,1qm8__A,1qm8,A,229,229,3,2.5,x-ray diffraction,7.0,alpha,bacteriorhodopsin,0,features/protein_v4/pt/1qm8/1qm8_protein.pt
train,1qm8__C,1qm8,C,229,229,3,2.5,x-ray diffraction,7.0,alpha,,0,features/protein_v4/pt/1qm8/1qm8_protein.pt
train,1qm8__D,1qm8,D,229,229,3,2.5,x-ray diffraction,7.0,alpha,,0,features/protein_v4/pt/1qm8/1qm8_protein.pt
train,1qov__L,1qov,L,281,281,3,2.1,x-ray diffraction,5.0,alpha,photosynthetic reaction center,1,features/protein_v4/pt/1qov/1qov_protein.pt
train,1qov__M,1qov,M,302,302,3,2.1,x-ray diffraction,5.0,alpha,photosynthetic reaction center,0,features/protein_v4/pt/1qov/1qov_protein.pt
train,1r2c__L,1r2c,L,273,273,4,2.86,x-ray diffraction,5.0,alpha,reaction center protein l chain,1,features/protein_v4/pt/1r2c/1r2c_protein.pt
train,1r2c__M,1r2c,M,323,323,4,2.86,x-ray diffraction,5.0,alpha,reaction center protein m chain,1,features/protein_v4/pt/1r2c/1r2c_protein.pt
train,1r3i__C,1r3i,C,103,103,4,2.4,x-ray diffraction,2.0,alpha,voltage-gated potassium channel,0,features/protein_v4/pt/1r3i/1r3i_protein.pt
train,1r3i__D,1r3i,D,103,103,4,2.4,x-ray diffraction,2.0,alpha,,0,features/protein_v4/pt/1r3i/1r3i_protein.pt
train,1r3i__G,1r3i,G,103,103,4,2.4,x-ray diffraction,2.0,alpha,,0,features/protein_v4/pt/1r3i/1r3i_protein.pt
train,1r3i__K,1r3i,K,103,103,4,2.4,x-ray diffraction,2.0,alpha,,0,features/protein_v4/pt/1r3i/1r3i_protein.pt
train,1r3j__C,1r3j,C,103,103,4,1.9,x-ray diffraction,2.0,alpha,voltage-gated potassium channel,0,features/protein_v4/pt/1r3j/1r3j_protein.pt
train,1r3j__F,1r3j,F,103,103,4,1.9,x-ray diffraction,2.0,alpha,,0,features/protein_v4/pt/1r3j/1r3j_protein.pt
train,1r3j__I,1r3j,I,103,103,4,1.9,x-ray diffraction,2.0,alpha,,0,features/protein_v4/pt/1r3j/1r3j_protein.pt
train,1r3j__L,1r3j,L,103,103,4,1.9,x-ray diffraction,2.0,alpha,,0,features/protein_v4/pt/1r3j/1r3j_protein.pt
train,1r3k__C,1r3k,C,103,103,4,2.8,x-ray diffraction,2.0,alpha,voltage-gated potassium channel,0,features/protein_v4/pt/1r3k/1r3k_protein.pt
train,1r3k__F,1r3k,F,103,103,4,2.8,x-ray diffraction,2.0,alpha,,0,features/protein_v4/pt/1r3k/1r3k_protein.pt
train,1r3k__I,1r3k,I,103,103,4,2.8,x-ray diffraction,2.0,alpha,,0,features/protein_v4/pt/1r3k/1r3k_protein.pt
train,1r3k__L,1r3k,L,103,103,4,2.8,x-ray diffraction,2.0,alpha,,0,features/protein_v4/pt/1r3k/1r3k_protein.pt
train,1r3l__C,1r3l,C,103,103,4,2.41,x-ray diffraction,2.0,alpha,voltage-gated potassium channel,0,features/protein_v4/pt/1r3l/1r3l_protein.pt
train,1r3l__F,1r3l,F,103,103,4,2.41,x-ray diffraction,2.0,alpha,,0,features/protein_v4/pt/1r3l/1r3l_protein.pt
train,1r3l__I,1r3l,I,103,103,4,2.41,x-ray diffraction,2.0,alpha,,0,features/protein_v4/pt/1r3l/1r3l_protein.pt
train,1r3l__L,1r3l,L,103,103,4,2.41,x-ray diffraction,2.0,alpha,,0,features/protein_v4/pt/1r3l/1r3l_protein.pt
train,1rg5__L,1rg5,L,281,281,3,2.5,x-ray diffraction,5.0,alpha,reaction center protein l chain,1,features/protein_v4/pt/1rg5/1rg5_protein.pt
train,1rg5__M,1rg5,M,302,302,3,2.5,x-ray diffraction,5.0,alpha,reaction center protein m chain,0,features/protein_v4/pt/1rg5/1rg5_protein.pt
train,1rgn__L,1rgn,L,281,281,3,2.8,x-ray diffraction,5.0,alpha,reaction center protein l chain,1,features/protein_v4/pt/1rgn/1rgn_protein.pt
train,1rgn__M,1rgn,M,302,302,3,2.8,x-ray diffraction,5.0,alpha,reaction center protein m chain,0,features/protein_v4/pt/1rgn/1rgn_protein.pt
train,1rqk__L,1rqk,L,281,281,3,2.7,x-ray diffraction,5.0,alpha,reaction center protein l chain,1,features/protein_v4/pt/1rqk/1rqk_protein.pt
train,1rqk__M,1rqk,M,302,302,3,2.7,x-ray diffraction,5.0,alpha,reaction center protein m chain,0,features/protein_v4/pt/1rqk/1rqk_protein.pt
train,1rvj__L,1rvj,L,281,281,3,2.75,x-ray diffraction,5.0,alpha,reaction center protein l chain,1,features/protein_v4/pt/1rvj/1rvj_protein.pt
train,1rvj__M,1rvj,M,301,301,3,2.75,x-ray diffraction,5.0,alpha,reaction center protein m chain,0,features/protein_v4/pt/1rvj/1rvj_protein.pt
train,1rwt__B,1rwt,B,218,218,3,2.72,x-ray diffraction,3.0,alpha,"chlorophyll a-b binding protein, chloroplast",0,features/protein_v4/pt/1rwt/1rwt_protein.pt
train,1rwt__F,1rwt,F,219,219,3,2.72,x-ray diffraction,3.0,alpha,"chlorophyll a-b binding protein, chloroplast",0,features/protein_v4/pt/1rwt/1rwt_protein.pt
train,1rwt__G,1rwt,G,218,218,3,2.72,x-ray diffraction,3.0,alpha,"chlorophyll a-b binding protein, chloroplast",0,features/protein_v4/pt/1rwt/1rwt_protein.pt
train,1ry5__L,1ry5,L,281,281,3,2.1,x-ray diffraction,5.0,alpha,reaction center protein l chain,1,features/protein_v4/pt/1ry5/1ry5_protein.pt
